Label,area_0,area_1,area_2,area_3,area_4
Parasitized,1714,0,0,0,0
Parasitized,1535.5,0,0,0,0
Parasitized,2,1733.5,0,0,0
Parasitized,20,31,20,81.5,1485.5
Parasitized,55.5,1589,0,0,0
Parasitized,68.5,445,0,0,0
Parasitized,7,1507,0,0,0
Parasitized,26,1705.5,0,0,0
Parasitized,1610,0,0,0,0
Parasitized,1617,0,0,0,0
Parasitized,0,716,0,0,0
Parasitized,1301.5,0,0,0,0
Parasitized,2,6,1796.5,0,0
Parasitized,13.5,1487,0,0,0
Parasitized,32,1610,0,0,0
Parasitized,1619.5,0,0,0,0
Parasitized,34,1823,0,0,0
Parasitized,1611,0,0,0,0
Parasitized,1616.5,0,0,0,0
Parasitized,1669,0,0,0,0
Parasitized,25,1146,0,0,0
Parasitized,17.5,1602.5,0,0,0
Parasitized,4,7,1694,0,0
Parasitized,33,1478.5,0,0,0
Parasitized,1481,0,0,0,0
Parasitized,5.5,1651,0,0,0
Parasitized,8,1435.5,0,0,0
Parasitized,18.5,1522,0,0,0
Parasitized,191.5,0.5,0,7.5,78
Parasitized,10,1820.5,0,0,0
Parasitized,1584.5,0,0,0,0
Parasitized,8.5,16.5,18,72,1782
Parasitized,18.5,1669.5,0,0,0
Parasitized,1706.5,0,0,0,0
Parasitized,9,1379.5,0,0,0
Parasitized,1374.5,0,0,0,0
Parasitized,27,12.5,1516.5,0,0
Parasitized,56,1859,0,0,0
Parasitized,2,2,75,104.5,1505
Parasitized,8.5,1510,0,0,0
Parasitized,7,64,1667,0,0
Parasitized,110,32,1515,0,0
Parasitized,1475.5,0,0,0,0
Parasitized,149.5,6,16.5,1522.5,0
Parasitized,14,1715,0,0,0
Parasitized,269.5,472,0,0,0
Parasitized,26.5,1385.5,0,0,0
Parasitized,30.5,1631,0,0,0
Parasitized,30,1764.5,0,0,0
Parasitized,1362,0,0,0,0
Parasitized,1710,0,0,0,0
Parasitized,1.5,1554.5,0,0,0
Parasitized,567.5,245.5,0,0,0
Parasitized,23,1610,0,0,0
Parasitized,18,124.5,79,124.5,0
Parasitized,1709,0,0,0,0
Parasitized,1038,0,0,0,0
Parasitized,36,1642,0,0,0
Parasitized,241.5,10,1284,0,0
Parasitized,7,1189.5,0,0,0
Parasitized,23.5,12.5,1643,0,0
Parasitized,15,1720,0,0,0
Parasitized,25,1501,0,0,0
Parasitized,7,18.5,1517,0,0
Parasitized,1635.5,0,0,0,0
Parasitized,1473,0,0,0,0
Parasitized,1700,0,0,0,0
Parasitized,7,22.5,1657.5,0,0
Parasitized,1489,0,0,0,0
Parasitized,1634.5,0,0,0,0
Parasitized,14,1602,0,0,0
Parasitized,1653,0,0,0,0
Parasitized,4,1667,0,0,0
Parasitized,8.5,1773,0,0,0
Parasitized,16,200.5,22,43.5,1516.5
Parasitized,1720.5,0,0,0,0
Parasitized,33,1648,0,0,0
Parasitized,1425,0,0,0,0
Parasitized,1514.5,0,0,0,0
Parasitized,1585,0,0,0,0
Parasitized,2,8.5,1615.5,0,0
Parasitized,0,245,105,1582,0
Parasitized,1319,0,0,0,0
Parasitized,12.5,1596.5,0,0,0
Parasitized,1605,0,0,0,0
Parasitized,17,1677.5,0,0,0
Parasitized,11,1690.5,0,0,0
Parasitized,1654.5,0,0,0,0
Parasitized,14,1747,0,0,0
Parasitized,8.5,1868,0,0,0
Parasitized,12,1730,0,0,0
Parasitized,10,1711,0,0,0
Parasitized,100.5,1652.5,0,0,0
Parasitized,9.5,1113,0,0.5,0
Parasitized,817.5,0,0,0,0
Parasitized,1652,0,0,0,0
Parasitized,30.5,1503.5,0,0,0
Parasitized,1462,0,0,0,0
Parasitized,26,1776.5,0,0,0
Parasitized,20,1707,0,0,0
Parasitized,21,1571,0,0,0
Parasitized,23.5,1339,0,0,0
Parasitized,1533.5,0,0,0,0
Parasitized,11,1697,0,0,0
Parasitized,269,6,558.5,0,0
Parasitized,85.5,1867,0,0,0
Parasitized,9.5,1700.5,0,0,0
Parasitized,5.5,1685,0,0,0
Parasitized,16.5,16.5,1499,0,0
Parasitized,51,57,43.5,42.5,50
Parasitized,29,28.5,1715,0,0
Parasitized,67,1552,0,0,0
Parasitized,4,1561,0,0,0
Parasitized,21.5,1689.5,0,0,0
Parasitized,1494,0,0,0,0
Parasitized,1663.5,0,0,0,0
Parasitized,1341.5,0,0,0,0
Parasitized,1456.5,0,0,0,0
Parasitized,2,0,1,59,10.5
Parasitized,1377,0,0,0,0
Parasitized,89,1363,0,0,0
Parasitized,1644,0,0,0,0
Parasitized,1686.5,0,0,0,0
Parasitized,18.5,1591,0,0,0
Parasitized,1529.5,0,0,0,0
Parasitized,12.5,1712.5,0,0,0
Parasitized,1683.5,0,0,0,0
Parasitized,0,8,3,13.5,116
Parasitized,42,1534,0,0,0
Parasitized,250.5,1389,0,0,0
Parasitized,27.5,1550.5,0,0,0
Parasitized,1525,0,0,0,0
Parasitized,1708,0,0,0,0
Parasitized,1595.5,0,0,0,0
Parasitized,1677,0,0,0,0
Parasitized,13.5,1706.5,0,0,0
Parasitized,1883.5,0,0,0,0
Parasitized,28.5,1617.5,0,0,0
Parasitized,43,47,1261,0,0
Parasitized,1696.5,0,0,0,0
Parasitized,1433.5,0,0,0,0
Parasitized,4,0,0,15,20
Parasitized,56.5,1698.5,0,0,0
Parasitized,1647.5,0,0,0,0
Parasitized,24,1544,0,0,0
Parasitized,393.5,0,0,0,0
Parasitized,14,1422,0,0,0
Parasitized,30,7,51,15.5,52
Parasitized,33,1621,0,0,0
Parasitized,1757,0,0,0,0
Parasitized,1534,0,0,0,0
Parasitized,12,1711.5,0,0,0
Parasitized,1689,0,0,0,0
Parasitized,13.5,1736,0,0,0
Parasitized,32.5,37.5,1634.5,0,0
Parasitized,968,0,0,0,0
Parasitized,8.5,1545,0,0,0
Parasitized,1739.5,0,0,0,0
Parasitized,31,675.5,16.5,538,0
Parasitized,1608,0,0,0,0
Parasitized,2,1711,0,0,0
Parasitized,1685,0,0,0,0
Parasitized,71,1664.5,0,0,0
Parasitized,1682,0,0,0,0
Parasitized,1509.5,0,0,0,0
Parasitized,12,1573,0,0,0
Parasitized,41,1485.5,0,0,0
Parasitized,32,20.5,1727,0,0
Parasitized,46,1776,0,0,0
Parasitized,1537.5,0,0,0,0
Parasitized,30,1694,0,0,0
Parasitized,1717.5,0,0,0,0
Parasitized,42,1600,0,0,0
Parasitized,1595,0,0,0,0
Parasitized,7,1195.5,0,0,0
Parasitized,1665,0,0,0,0
Parasitized,11,1666.5,0,0,0
Parasitized,1783.5,0,0,0,0
Parasitized,78,1625.5,0,0,0
Parasitized,1227,0,0,0,0
Parasitized,5.5,1605.5,0,0,0
Parasitized,17.5,1822.5,0,0,0
Parasitized,168.5,23,377.5,1390,0
Parasitized,1517.5,0,0,0,0
Parasitized,22,6,19.5,10,14.5
Parasitized,1321.5,0,0,0,0
Parasitized,1666.5,0,0,0,0
Parasitized,1587.5,0,0,0,0
Parasitized,21,1467.5,0,0,0
Parasitized,937.5,0,0,0,0
Parasitized,1553,0,0,0,0
Parasitized,10,1552.5,0,0,0
Parasitized,1627.5,0,0,0,0
Parasitized,11,1713,0,0,0
Parasitized,30.5,1779,0,0,0
Parasitized,11,955.5,0,0,0
Parasitized,65,1738.5,0,0,0
Parasitized,16.5,1666,0,0,0
Parasitized,1589.5,0,0,0,0
Parasitized,1673.5,0,0,0,0
Parasitized,21,1207.5,0,0,0
Parasitized,1522,0,0,0,0
Parasitized,16,1318.5,0,0,0
Parasitized,1617.5,0,0,0,0
Parasitized,1464,0,0,0,0
Parasitized,1697,0,0,0,0
Parasitized,2,1096.5,0,0,0
Parasitized,1490,0,0,0,0
Parasitized,1174.5,0,0,0,0
Parasitized,18.5,1658,0,0,0
Parasitized,13.5,18.5,1685,0,0
Parasitized,1776.5,0,0,0,0
Parasitized,2,1735,0,0,0
Parasitized,1711,0,0,0,0
Parasitized,24,13.5,1590,0,0
Parasitized,21.5,42,1624.5,0,0
Parasitized,79.5,1566.5,0,0,0
Parasitized,11,1546.5,0,0,0
Parasitized,1742.5,0,0,0,0
Parasitized,21.5,1687.5,0,0,0
Parasitized,1238,0,0,0,0
Parasitized,17.5,1657,0,0,0
Parasitized,1688.5,0,0,0,0
Parasitized,2,1494.5,0,0,0
Parasitized,12,690,0,0,0
Parasitized,8.5,1601.5,0,0,0
Parasitized,5.5,1612,0,0,0
Parasitized,38.5,29.5,1735,0,0
Parasitized,1755.5,0,0,0,0
Parasitized,34,1491.5,0,0,0
Parasitized,69,23,1665.5,0,0
Parasitized,27,1798.5,0,0,0
Parasitized,65,1492,0,0,0
Parasitized,1566,0,0,0,0
Parasitized,10,5.5,1057,1559,0
Parasitized,45,4,50.5,1634,0
Parasitized,14,11,1215.5,0,0
Parasitized,13.5,1583,0,0,0
Parasitized,19,15,1584,0,0
Parasitized,1434.5,0,0,0,0
Parasitized,1243,0,0,0,0
Parasitized,4,1157.5,0,0,0
Parasitized,9,1460,0,0,0
Parasitized,1556,0,0,0,0
Parasitized,16.5,1643,0,0,0
Parasitized,85.5,1727,0,0,0
Parasitized,15,1706.5,0,0,0
Parasitized,20,1521.5,0,0,0
Parasitized,5.5,47,1716,0,0
Parasitized,37,1315,0,0,0
Parasitized,1493,0,0,0,0
Parasitized,2,1447.5,0,0,0
Parasitized,43.5,2,85.5,1578.5,0
Parasitized,1594.5,0,0,0,0
Parasitized,12.5,34,1483.5,0,0
Parasitized,7,1613,0,0,0
Parasitized,33,1733,0,0,0
Parasitized,4,1588,0,0,0
Parasitized,19,19.5,1616.5,0,0
Parasitized,2,1529,0,0,0
Parasitized,13.5,1128,0,0,0
Parasitized,11,15,1557.5,0,0
Parasitized,1435.5,0,0,0,0
Parasitized,1686.5,0,0,0,0
Parasitized,941.5,0,0,0,0
Parasitized,28,1790,0,0,0
Parasitized,12.5,1553,0,0,0
Parasitized,1425.5,0,0,0,0
Parasitized,1586.5,0,0,0,0
Parasitized,95.5,1648.5,0,0,0
Parasitized,1587.5,0,0,0,0
Parasitized,42,1469.5,0,0,0
Parasitized,1656.5,0,0,0,0
Parasitized,36.5,1777.5,0,0,0
Parasitized,424,1563,0,0,0
Parasitized,2,1597,0,0,0
Parasitized,18,45.5,1658,0,0
Parasitized,366,218,1508,0,0
Parasitized,43,1644.5,0,0,0
Parasitized,5.5,1573,0,0,0
Parasitized,1451,0,0,0,0
Parasitized,1687.5,0,0,0,0
Parasitized,57,1536.5,0,0,0
Parasitized,1298.5,0,0,0,0
Parasitized,8.5,1790,0,0,0
Parasitized,12.5,1599,0,0,0
Parasitized,25,1728.5,0,0,0
Parasitized,28.5,1763,0,0,0
Parasitized,1640,0,0,0,0
Parasitized,1566,0,0,0,0
Parasitized,1697.5,0,0,0,0
Parasitized,21.5,1762.5,0,0,0
Parasitized,11,1338.5,0,0,0
Parasitized,1545.5,0,0,0,0
Parasitized,27,39,1663,0,0
Parasitized,2,1671.5,0,0,0
Parasitized,29.5,1588.5,0,0,0
Parasitized,16.5,1572,0,0,0
Parasitized,16.5,1062.5,1.5,0,0
Parasitized,10,1609,0,0,0
Parasitized,1676,0,0,0,0
Parasitized,1650,0,0,0,0
Parasitized,16.5,1605.5,0,0,0
Parasitized,1415,0,0,0,0
Parasitized,5.5,1586,0,0,0
Parasitized,26,1677,0,0,0
Parasitized,1614.5,0,0,0,0
Parasitized,362,413,26.5,0,1
Parasitized,34,1686.5,0,0,0
Parasitized,61,1647.5,0,0,0
Parasitized,4,972,0,0,0
Parasitized,1597.5,0,0,0,0
Parasitized,10,1629,0,0,0
Parasitized,1651.5,0,0,0,0
Parasitized,1720,0,0,0,0
Parasitized,21,1737,0,0,0
Parasitized,1639.5,0,0,0,0
Parasitized,13.5,1360,0,0,0
Parasitized,1313.5,0,0,0,0
Parasitized,59,1594,0,0,0
Parasitized,1680,0,0,0,0
Parasitized,28,1699.5,0,0,0
Parasitized,4,1513,0,0,0
Parasitized,1461.5,0,0,0,0
Parasitized,20,5.5,1603,0,0
Parasitized,20,1637.5,0,0,0
Parasitized,31.5,1636.5,0,0,0
Parasitized,1714,0,0,0,0
Parasitized,160.5,69.5,1657.5,0,0
Parasitized,45,1553,0,0,0
Parasitized,2,7,1840.5,0,0
Parasitized,1316.5,0,0,0,0
Parasitized,41,1722.5,0,0,0
Parasitized,5.5,1543,0,0,0
Parasitized,93,203.5,1699,0,0
Parasitized,54.5,24.5,1607,0,0
Parasitized,1778,0,0,0,0
Parasitized,1653.5,0,0,0,0
Parasitized,24.5,1668.5,0,0,0
Parasitized,1561.5,0,0,0,0
Parasitized,1168.5,0,0,0,0
Parasitized,1522,0,0,0,0
Parasitized,34.5,51.5,1349,0,0
Parasitized,35.5,40.5,1610,0,0
Parasitized,25,65.5,1711,0,0
Parasitized,1607,0,0,0,0
Parasitized,1155,0,0,0,0
Parasitized,29.5,1667.5,0,0,0
Parasitized,1686.5,0,0,0,0
Parasitized,55,29.5,1668,0,0
Parasitized,1658.5,0,0,0,0
Parasitized,1714.5,0,0,0,0
Parasitized,24.5,1688.5,0,0,0
Parasitized,1205.5,0,0,0,0
Parasitized,1424,0,0,0,0
Parasitized,13.5,1679,0,0,0
Parasitized,2,1577,0,0,0
Parasitized,1693,0,0,0,0
Parasitized,15,1523,0,0,0
Parasitized,13.5,0,0.5,14,1
Parasitized,25.5,1608.5,0,0,0
Parasitized,11,1463,0,0,0
Parasitized,1367.5,0,0,0,0
Parasitized,6,4,2,1703,0
Parasitized,9.5,1717,0,0,0
Parasitized,106.5,0,75,1673.5,0
Parasitized,29,1632.5,0,0,0
Parasitized,11.5,1637.5,0,0,0
Parasitized,9.5,1079.5,0,0,0
Parasitized,15,1664.5,0,0,0
Parasitized,15,47,2,4,1686
Parasitized,1543.5,0,0,0,0
Parasitized,18.5,1852,0,0,0
Parasitized,31,1621.5,0,0,0
Parasitized,14,30.5,1658,0,0
Parasitized,24.5,1623.5,0,0,0
Parasitized,6,1631.5,0,0,0
Parasitized,43.5,0.5,59.5,19,4
Parasitized,25.5,16.5,1294,0,0
Parasitized,53.5,1856,0,0,0
Parasitized,1198.5,0,0,0,0
Parasitized,2,1491,0,0,0
Parasitized,1577,0,0,0,0
Parasitized,178.5,382,0,0,0
Parasitized,0,14.5,278,0,0
Parasitized,1066,0,0,0,0
Parasitized,1566.5,0,0,0,0
Parasitized,29.5,1669.5,0,0,0
Parasitized,364.5,1402.5,0,0,0
Parasitized,5.5,1632.5,0,0,0
Parasitized,36.5,1687.5,0,0,0
Parasitized,43.5,1268.5,0,0,0
Parasitized,1083.5,0,0,0,0
Parasitized,1206.5,0,0,0,0
Parasitized,1697,0,0,0,0
Parasitized,18.5,1493,0,0,0
Parasitized,1717.5,0,0,0,0
Parasitized,30,1497,0,0,0
Parasitized,17.5,1563,0,0,0
Parasitized,1627,0,0,0,0
Parasitized,1552,0,0,0,0
Parasitized,34.5,1648,0,0,0
Parasitized,1474.5,0,0,0,0
Parasitized,31.5,1680.5,0,0,0
Parasitized,1656.5,0,0,0,0
Parasitized,0,3.5,3.5,27,294
Parasitized,57.5,1680,0,0,0
Parasitized,1642.5,0,0,0,0
Parasitized,1629,0,0,0,0
Parasitized,1618,0,0,0,0
Parasitized,18.5,36.5,1469.5,0,0
Parasitized,20,16.5,1641.5,0,0
Parasitized,1715,0,0,0,0
Parasitized,1516,0,0,0,0
Parasitized,1462.5,0,0,0,0
Parasitized,11,52.5,1674,0,0
Parasitized,82.5,1288.5,0,0,0
Parasitized,7,37,4,18.5,2
Parasitized,37,15,12.5,1429.5,0
Parasitized,43,1622,0,0,0
Parasitized,1754,0,0,0,0
Parasitized,42,68.5,1820,0,0
Parasitized,25,36.5,753,0,0
Parasitized,20.5,60,508.5,1490.5,0
Parasitized,47,17,1720.5,0,0
Parasitized,1493.5,0,0,0,0
Parasitized,1608.5,0,0,0,0
Parasitized,178,399.5,0,0,0
Parasitized,18.5,2,1613.5,0,0
Parasitized,31.5,1596,0,0,0
Parasitized,7,1111,0,0,0
Parasitized,60,62.5,1731.5,0,0
Parasitized,41,1685.5,0,0,0
Parasitized,1549.5,0,0,0,0
Parasitized,35,1568.5,0,0,0
Parasitized,28,1569.5,0,0,0
Parasitized,13.5,1649.5,0,0,0
Parasitized,65,1719.5,0,0,0
Parasitized,1670.5,0,0,0,0
Parasitized,18.5,1536,0,0,0
Parasitized,14,1803,0,0,0
Parasitized,111.5,1618.5,0,0,0
Parasitized,8.5,1619,0,0,0
Parasitized,69.5,1546,0,0,0
Parasitized,1440.5,0,0,0,0
Parasitized,1465.5,0,0,0,0
Parasitized,1501,0,0,0,0
Parasitized,1452.5,0,0,0,0
Parasitized,17.5,1518.5,0,0,0
Parasitized,1771,0,0,0,0
Parasitized,102,1509.5,0,0,0
Parasitized,10,1549,0,0,0
Parasitized,1557.5,0,0,0,0
Parasitized,1624,0,0,0,0
Parasitized,34.5,1795,0,0,0
Parasitized,49,1793.5,0,0,0
Parasitized,24.5,1459,0,0,0
Parasitized,1702.5,0,0,0,0
Parasitized,10,56.5,1,70,0
Parasitized,31,1667.5,0,0,0
Parasitized,1477.5,0,0,0,0
Parasitized,11,7,87.5,4,1596.5
Parasitized,11,1732.5,0,0,0
Parasitized,36,43,1649.5,0,0
Parasitized,1396.5,0,0,0,0
Parasitized,1732.5,0,0,0,0
Parasitized,1495,0,0,0,0
Parasitized,38,28.5,5.5,1610.5,0
Parasitized,1504.5,0,0,0,0
Parasitized,36,42,1850.5,0,0
Parasitized,4,1631.5,0,0,0
Parasitized,1626,0,0,0,0
Parasitized,2,1461.5,0,0,0
Parasitized,20.5,1754.5,0,0,0
Parasitized,1421,0,0,0,0
Parasitized,1266.5,0,0,0,0
Parasitized,35.5,1630.5,0,0,0
Parasitized,1624,0,0,0,0
Parasitized,17.5,13,1632,0,0
Parasitized,1587.5,0,0,0,0
Parasitized,1481,0,0,0,0
Parasitized,86,1557,0,0,0
Parasitized,18.5,1551.5,0,0,0
Parasitized,1405,0,0,0,0
Parasitized,1360.5,0,0,0,0
Parasitized,26.5,1411.5,0,0,0
Parasitized,0,6,7.5,0,97.5
Parasitized,1543,0,0,0,0
Parasitized,663,0,0,0,0
Parasitized,41,10,1617,0,0
Parasitized,1.5,1670,0,0,0
Parasitized,40.5,7.5,8.5,0,0
Parasitized,1445,0,0,0,0
Parasitized,10,1693.5,0,0,0
Parasitized,1374,0,0,0,0
Parasitized,1707,0,0,0,0
Parasitized,16,1383,0,0,0
Parasitized,18,1664.5,0,0,0
Parasitized,16,1278,0,0,0
Parasitized,29,1517,0,0,0
Parasitized,7,104.5,0.5,0,7
Parasitized,12.5,18.5,1704,0,0
Parasitized,4,1729.5,0,0,0
Parasitized,34,1696,0,0,0
Parasitized,15,1468,0,0,0
Parasitized,20.5,2,11,11.5,1485.5
Parasitized,1808,0,0,0,0
Parasitized,12.5,1677,0,0,0
Parasitized,16,1774.5,0,0,0
Parasitized,1478,0,0,0,0
Parasitized,1602,0,0,0,0
Parasitized,0,0,31.5,28,101
Parasitized,25,1684,0,0,0
Parasitized,15.5,1723.5,0,0,0
Parasitized,24,5,1570,0,0
Parasitized,14.5,1842.5,0,0,0
Parasitized,15,1615.5,0,0,0
Parasitized,13.5,68.5,5.5,1650,0
Parasitized,1465,0,0,0,0
Parasitized,1446,0,0,0,0
Parasitized,30,17.5,21,11,1503
Parasitized,16.5,1577.5,0,0,0
Parasitized,1756,0,0,0,0
Parasitized,12.5,1729.5,0,0,0
Parasitized,31,1449.5,0,0,0
Parasitized,7,16,1626.5,0,0
Parasitized,8,27,34,1580.5,0
Parasitized,4,137.5,90,42.5,1562.5
Parasitized,1647.5,0,0,0,0
Parasitized,7,1708.5,0,0,0
Parasitized,32,1684,0,0,0
Parasitized,33,1675,0,0,0
Parasitized,54.5,1481.5,0,0,0
Parasitized,21.5,1659.5,0,0,0
Parasitized,2,1705,0,0,0
Parasitized,34.5,27.5,95.5,1626.5,0
Parasitized,15,1574,0,0,0
Parasitized,39.5,51,7,52.5,1617
Parasitized,39.5,1467,0,0,0
Parasitized,62,1765.5,0,0,0
Parasitized,24,1195,0,0,0
Parasitized,17.5,1558,0,0,0
Parasitized,4,1343.5,0,0,0
Parasitized,47,221.5,1624.5,0,0
Parasitized,15.5,84,1195.5,0,0
Parasitized,5.5,1696,0,0,0
Parasitized,20,1656,0,0,0
Parasitized,10,1686,0,0,0
Parasitized,10,1030,0,0,0
Parasitized,7,9.5,1538,0,0
Parasitized,1213,0,0,0,0
Parasitized,4,1217.5,0,0,0
Parasitized,13.5,2,1706,0,0
Parasitized,1741.5,0,0,0,0
Parasitized,46.5,30,1606,0,0
Parasitized,4,1730,0,0,0
Parasitized,25.5,1603,0,0,0
Parasitized,33,80,1570.5,0,0
Parasitized,0.5,10.5,633,0,0
Parasitized,1458.5,0,0,0,0
Parasitized,33,1701.5,0,0,0
Parasitized,12.5,1696.5,0,0,0
Parasitized,136.5,1623.5,0,0,0
Parasitized,15,88,5.5,1511.5,0
Parasitized,19.5,1804,0,0,0
Parasitized,25,1467.5,0,0,0
Parasitized,11.5,1738,0,0,0
Parasitized,2,1505,0,0,0
Parasitized,314,0,0,0,0
Parasitized,22.5,1847.5,0,0,0
Parasitized,1510.5,0,0,0,0
Parasitized,1668,0,0,0,0
Parasitized,8.5,1857.5,0,0,0
Parasitized,1761.5,0,0,0,0
Parasitized,7,52.5,1484,0,0
Parasitized,112,202.5,0,0,0
Parasitized,1451.5,0,0,0,0
Parasitized,15,1415.5,0,0,0
Parasitized,1272.5,0,0,0,0
Parasitized,1767.5,0,0,0,0
Parasitized,12.5,24.5,1634,0,0
Parasitized,24,1708,0,0,0
Parasitized,1649.5,0,0,0,0
Parasitized,26,1741,0,0,0
Parasitized,69.5,2,1482.5,0,0
Parasitized,14.5,1695.5,0,0,0
Parasitized,1491.5,0,0,0,0
Parasitized,30.5,1579.5,0,0,0
Parasitized,162.5,1421.5,0,0,0
Parasitized,4,1491,0,0,0
Parasitized,1,0,932,0,0
Parasitized,0,548,0,0,0
Parasitized,1641,0,0,0,0
Parasitized,1504,0,0,0,0
Parasitized,17,1498.5,0,0,0
Parasitized,35.5,45,1698.5,0,0
Parasitized,1014.5,0,0,0,0
Parasitized,1347,0,0,0,0
Parasitized,29,1679,0,0,0
Parasitized,12,1289,0,0,0
Parasitized,1530.5,0,0,0,0
Parasitized,19,1787.5,0,0,0
Parasitized,1610.5,0,0,0,0
Parasitized,1508.5,0,0,0,0
Parasitized,1599.5,0,0,0,0
Parasitized,16.5,1718.5,0,0,0
Parasitized,8,1634.5,0,0,0
Parasitized,1651.5,0,0,0,0
Parasitized,16.5,18.5,1566,0,0
Parasitized,13.5,68.5,116,1402.5,0
Parasitized,51.5,1808.5,0,0,0
Parasitized,94,1583.5,0,0,0
Parasitized,46.5,0,2,41,1506.5
Parasitized,2,1698.5,0,0,0
Parasitized,1446,0,0,0,0
Parasitized,26.5,1797.5,0,0,0
Parasitized,41,1822,0,0,0
Parasitized,30.5,1642.5,0,0,0
Parasitized,10,1651.5,0,0,0
Parasitized,208,156,1634.5,0,0
Parasitized,1437.5,0,0,0,0
Parasitized,1293.5,0,0,0,0
Parasitized,1388,0,0,0,0
Parasitized,23.5,1811,0,0,0
Parasitized,2,2,20,1312,0
Parasitized,1604.5,0,0,0,0
Parasitized,21,1667.5,0,0,0
Parasitized,1559,0,0,0,0
Parasitized,30.5,1884.5,0,0,0
Parasitized,42,1725,0,0,0
Parasitized,46.5,4,1523,0,0
Parasitized,2,36.5,1438,0,0
Parasitized,38.5,1570.5,0,0,0
Parasitized,560,1551.5,0,0,0
Parasitized,1404.5,0,0,0,0
Parasitized,35.5,1734.5,0,0,0
Parasitized,1668,0,0,0,0
Parasitized,4,1671.5,0,0,0
Parasitized,1522.5,0,0,0,0
Parasitized,19,1581.5,0,0,0
Parasitized,1570,0,0,0,0
Parasitized,55,1565,0,0,0
Parasitized,1607,0,0,0,0
Parasitized,42.5,1666.5,0,0,0
Parasitized,7,1765,0,0,0
Parasitized,1545.5,0,0,0,0
Parasitized,1579,0,0,0,0
Parasitized,46.5,1754.5,0,0,0
Parasitized,5.5,1759.5,0,0,0
Parasitized,75,3,86.5,64,0
Parasitized,1719.5,0,0,0,0
Parasitized,19,1796.5,0,0,0
Parasitized,20,1606.5,0,0,0
Parasitized,15,15,40,1477.5,0
Parasitized,1520.5,0,0,0,0
Parasitized,31,1356,0,0,0
Parasitized,1483,0,0,0,0
Parasitized,1219,0,0,0,0
Parasitized,1420.5,0,0,0,0
Parasitized,6,2,1508.5,0,0
Parasitized,16.5,1671,0,0,0
Parasitized,397,31,165,0,0
Parasitized,20,1578,0,0,0
Parasitized,1597.5,0,0,0,0
Parasitized,32.5,1568.5,0,0,0
Parasitized,42.5,1620.5,0,0,0
Parasitized,27,1759.5,0,0,0
Parasitized,1.5,1465.5,0,0,0
Parasitized,1670.5,0,0,0,0
Parasitized,16.5,62.5,8.5,20,1737.5
Parasitized,8.5,1585,0,0,0
Parasitized,4,1823,0,0,0
Parasitized,19.5,0,1696.5,0,0
Parasitized,1421.5,0,0,0,0
Parasitized,7,1607.5,0,0,0
Parasitized,20,1702,0,0,0
Parasitized,0,37.5,0,32.5,430
Parasitized,7,33.5,1689.5,0,0
Parasitized,4,1574.5,0,0,0
Parasitized,59.5,1412.5,0,0,0
Parasitized,141.5,1425.5,0,0,0
Parasitized,30,1671,0,0,0
Parasitized,62.5,2,1474.5,0,0
Parasitized,1467.5,0,0,0,0
Parasitized,1031.5,0,0,0,0
Parasitized,36,21,1697.5,0,0
Parasitized,1208,0,0,0,0
Parasitized,75.5,1671.5,0,0,0
Parasitized,62,1589.5,0,0,0
Parasitized,17.5,1724.5,0,0,0
Parasitized,1467,0,0,0,0
Parasitized,1517,0,0,0,0
Parasitized,20,1517,0,0,0
Parasitized,75.5,12.5,1662.5,0,0
Parasitized,21,1598.5,0,0,0
Parasitized,1140,0,0,0,0
Parasitized,7,1526.5,0,0,0
Parasitized,7,77.5,26,20,1505.5
Parasitized,1460.5,0,0,0,0
Parasitized,1509,0,0,0,0
Parasitized,1575,0,0,0,0
Parasitized,1702.5,0,0,0,0
Parasitized,1673,0,0,0,0
Parasitized,36,1597,0,0,0
Parasitized,1605.5,0,0,0,0
Parasitized,41,2,1624,0,0
Parasitized,1467.5,0,0,0,0
Parasitized,1533,0,0,0,0
Parasitized,23.5,1134,0,0,0
Parasitized,0.5,75.5,0,0,0
Parasitized,48,1574.5,0,0,0
Parasitized,2,1315,0,0,0
Parasitized,27,13.5,1564.5,0,0
Parasitized,15,1557.5,0,0,0
Parasitized,1549,0,0,0,0
Parasitized,40.5,141,321.5,1612.5,0
Parasitized,8.5,1670.5,0,0,0
Parasitized,26,1605.5,0,0,0
Parasitized,20,19,1194.5,0,0
Parasitized,1591.5,0,0,0,0
Parasitized,1512.5,0,0,0,0
Parasitized,0,1026.5,0,0,0
Parasitized,13.5,1684,0,0,0
Parasitized,18,1689,0,0,0
Parasitized,11,1489.5,0,0,0
Parasitized,1736.5,0,0,0,0
Parasitized,58,1631,0,0,0
Parasitized,1539.5,0,0,0,0
Parasitized,21,658,0,0,0
Parasitized,588,1,0,0,0
Parasitized,4,24,8.5,1617.5,0
Parasitized,26,1529,0,0,0
Parasitized,1112.5,0,0,0,0
Parasitized,1540,0,0,0,0
Parasitized,1256,0,0,0,0
Parasitized,9.5,1644,0,0,0
Parasitized,18,1502.5,0,0,0
Parasitized,78,18,1559.5,0,0
Parasitized,1369.5,0,0,0,0
Parasitized,1430,0,0,0,0
Parasitized,64.5,1825.5,0,0,0
Parasitized,1641,0,0,0,0
Parasitized,61.5,1627,0,0,0
Parasitized,8,34.5,1470,0,0
Parasitized,1728,0,0,0,0
